,City,Tenure Months,Internet Service,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Senior Citizen_Yes,Gender_Male,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes
143,Anaheim,12,No,No internet service,Month-to-month,No,Mailed check,19.0,233.55,1,72,3535,Competitor made better offer,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
144,Anaheim,1,Fiber optic,No,Month-to-month,No,Mailed check,75.3,75.3,1,87,3244,Competitor had better devices,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
145,Anaheim,4,Fiber optic,No,Month-to-month,Yes,Electronic check,89.2,346.2,1,74,5808,Competitor had better devices,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
146,Brea,1,Fiber optic,No,Month-to-month,Yes,Electronic check,85.7,85.7,1,66,4880,Competitor offered higher download speeds,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
147,Norco,12,DSL,No,Month-to-month,Yes,Mailed check,61.65,713.75,1,67,5670,Competitor offered higher download speeds,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
148,Yorba Linda,65,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,1,91,4196,Competitor offered higher download speeds,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
149,Ventura,9,DSL,No,Month-to-month,Yes,Electronic check,29.95,248.95,1,83,2573,Competitor offered more data,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
150,Ventura,9,DSL,No,Month-to-month,No,Mailed check,65.0,663.05,1,76,3983,Competitor offered more data,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
151,Port Hueneme,7,No,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,1,100,4479,Competitor offered more data,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
152,Summerland,49,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,1,96,5059,Competitor made better offer,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
153,Santa Barbara,43,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,1,65,2728,Competitor made better offer,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
154,Santa Barbara,65,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,1,89,5720,Competitor had better devices,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
155,Alpaugh,56,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,91,6268,Competitor offered higher download speeds,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
156,Armona,10,Fiber optic,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,1,75,3573,Competitor offered more data,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
157,Avenal,43,DSL,No,Month-to-month,No,Electronic check,56.15,2499.3,1,65,2152,Don't know,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
158,Bodfish,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,1,99,4996,Competitor had better devices,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
159,Camp Nelson,20,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,1,84,5604,Competitor had better devices,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
160,Coalinga,1,DSL,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,95,2295,Competitor offered higher download speeds,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,Delano,2,Fiber optic,Yes,Month-to-month,No,Electronic check,89.5,161.5,1,80,2065,Competitor offered higher download speeds,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
162,Earlimart,3,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,1,87,2876,Competitor offered higher download speeds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,Exeter,1,Fiber optic,No,Month-to-month,Yes,Mailed check,74.6,74.6,1,94,3860,Competitor offered more data,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
164,Fellows,8,No,No internet service,Month-to-month,No,Electronic check,19.65,164.3,1,83,5432,Competitor offered more data,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
165,Huron,2,No,No internet service,One year,No,Mailed check,19.85,35.9,1,68,2362,Competitor offered more data,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
166,Kernville,4,DSL,No,Month-to-month,Yes,Mailed check,24.25,96.05,1,93,2038,Competitor made better offer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,Lemon Cove,2,Fiber optic,No,Month-to-month,No,Electronic check,69.65,145.15,1,80,2323,Competitor made better offer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168,Lindsay,4,DSL,No,Month-to-month,No,Mailed check,45.65,191.05,1,78,2864,Competitor had better devices,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,Maricopa,1,Fiber optic,No,Month-to-month,Yes,Mailed check,75.05,75.05,1,78,4838,Competitor offered higher download speeds,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
170,Onyx,52,DSL,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,90,5597,Competitor offered more data,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
171,Posey,2,DSL,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,1,65,3146,Competitor made better offer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,Shafter,1,Fiber optic,Yes,Month-to-month,No,Electronic check,80.0,80,1,88,2046,Competitor had better devices,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,Tipton,2,DSL,No,Month-to-month,Yes,Electronic check,49.25,91.1,1,89,3475,Competitor had better devices,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
174,Wofford Heights,3,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,1,69,4965,Competitor offered higher download speeds,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
175,Visalia,3,DSL,No,Month-to-month,Yes,Electronic check,50.15,168.15,1,86,3273,Competitor offered higher download speeds,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
176,Bakersfield,25,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,1,85,4535,Competitor offered higher download speeds,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
177,San Luis Obispo,1,No,No internet service,Month-to-month,No,Mailed check,19.55,19.55,1,66,3556,Competitor offered more data,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
178,Lompoc,4,Fiber optic,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,1,74,5640,Competitor offered more data,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
179,Lompoc,3,DSL,No,Month-to-month,Yes,Electronic check,45.35,141.5,1,67,2450,Competitor offered more data,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180,Los Alamos,33,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,1,96,4333,Competitor made better offer,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
181,Oceano,30,Fiber optic,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,1,97,2482,Competitor made better offer,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
182,Pismo Beach,45,Fiber optic,No,Month-to-month,Yes,Electronic check,87.25,3941.7,1,73,5269,Competitor had better devices,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
183,Mojave,10,Fiber optic,Yes,Month-to-month,No,Electronic check,98.55,1008.55,1,80,3658,Competitor offered higher download speeds,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
184,Johannesburg,20,Fiber optic,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,1,92,5444,Competitor offered more data,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
185,Keene,15,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,1,96,3579,Don't know,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
186,Lancaster,22,Fiber optic,Yes,Month-to-month,No,Electronic check,89.25,1907.85,1,82,3161,Competitor had better devices,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
187,Lancaster,3,Fiber optic,No,Month-to-month,Yes,Electronic check,70.3,208.85,1,66,3038,Competitor had better devices,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,Palmdale,15,Fiber optic,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,1,77,5264,Competitor offered higher download speeds,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
189,Pearblossom,1,No,No internet service,Month-to-month,No,Mailed check,19.9,19.9,1,100,4248,Competitor offered higher download speeds,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
190,Randsburg,5,Fiber optic,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,1,79,4356,Competitor offered higher download speeds,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
191,Ridgecrest,33,Fiber optic,Yes,One year,Yes,Electronic check,95.8,3036.75,1,76,4161,Competitor offered more data,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
192,Trona,2,Fiber optic,No,Month-to-month,Yes,Electronic check,82.0,184.65,1,97,3051,Competitor offered more data,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
193,Palmdale,2,DSL,No,Month-to-month,No,Electronic check,45.35,89.5,1,81,3478,Competitor offered more data,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,Bass Lake,1,DSL,No,Month-to-month,Yes,Electronic check,52.2,52.2,1,71,4138,Competitor made better offer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
195,Biola,46,Fiber optic,Yes,One year,Yes,Electronic check,110.0,4874.8,1,81,2403,Competitor made better offer,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
196,Five Points,62,Fiber optic,Yes,One year,Yes,Electronic check,96.75,6125.4,1,92,5016,Attitude of service provider,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
197,Friant,10,Fiber optic,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,1,74,5184,Attitude of service provider,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
198,Kerman,6,Fiber optic,No,Month-to-month,Yes,Electronic check,85.35,489.45,1,75,4694,Attitude of service provider,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
199,Madera,40,Fiber optic,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,1,70,2576,Attitude of support person,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
200,Madera,1,Fiber optic,No,Month-to-month,Yes,Electronic check,69.55,69.55,1,76,3042,Attitude of support person,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,Mendota,58,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,1,74,6105,Attitude of support person,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
202,Miramonte,70,Fiber optic,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,1,80,4544,Attitude of service provider,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
203,Orosi,2,Fiber optic,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,1,95,2969,Attitude of service provider,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
204,Fresno,21,Fiber optic,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,1,89,4123,Attitude of service provider,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
205,San Joaquin,16,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,1,73,3696,Attitude of support person,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
206,Selma,7,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,1,83,3265,Competitor made better offer,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
207,South Dos Palos,60,Fiber optic,No,One year,No,Electronic check,90.95,5453.4,1,76,4111,Moved,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
208,Tollhouse,50,Fiber optic,Yes,One year,No,Electronic check,108.55,5610.7,1,82,4274,Moved,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
209,Squaw Valley,4,Fiber optic,No,Month-to-month,Yes,Electronic check,78.85,292.8,1,72,5301,Moved,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
210,Fresno,1,DSL,No,Month-to-month,No,Mailed check,44.4,44.4,1,89,3522,Competitor offered higher download speeds,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,Fresno,55,Fiber optic,Yes,One year,Yes,Electronic check,100.0,5509.3,1,83,5679,Competitor offered higher download speeds,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
212,Fresno,12,No,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,1,94,2653,Competitor offered higher download speeds,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
213,Fresno,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,1,80,5951,Don't know,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
214,Big Sur,62,Fiber optic,Yes,One year,Yes,Electronic check,100.15,6413.65,1,91,5600,Competitor offered higher download speeds,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
215,Carmel,1,DSL,No,Month-to-month,No,Electronic check,50.8,50.8,1,85,3718,Competitor offered higher download speeds,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
216,Jolon,20,Fiber optic,No,Month-to-month,Yes,Electronic check,73.65,1463.5,1,95,5849,Competitor offered higher download speeds,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
217,King City,3,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.1,307.4,1,77,5861,Competitor offered higher download speeds,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
218,Lockwood,22,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,1,85,3665,Competitor offered higher download speeds,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
219,Marina,4,Fiber optic,No,Month-to-month,Yes,Mailed check,80.6,319.15,1,86,3080,Competitor offered more data,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
220,Pebble Beach,59,Fiber optic,Yes,One year,No,Electronic check,85.55,5084.65,1,80,6304,Competitor offered more data,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
221,Belmont,60,DSL,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,1,67,4941,Competitor offered more data,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
222,Daly City,15,Fiber optic,Yes,Month-to-month,No,Electronic check,105.1,1582.75,1,84,2122,Competitor made better offer,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
223,Loma Mar,10,Fiber optic,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,1,76,5803,Competitor made better offer,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
224,Los Altos,6,Fiber optic,Yes,Month-to-month,No,Electronic check,83.9,497.55,1,97,3962,Price too high,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
225,Mountain View,63,Fiber optic,No,Month-to-month,Yes,Electronic check,100.55,6215.35,1,79,5413,Price too high,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
226,Mountain View,50,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,1,100,5812,Price too high,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
227,Pescadero,1,DSL,No,Month-to-month,No,Electronic check,24.6,24.6,1,76,5768,Price too high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,San Bruno,12,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,1,71,5559,Price too high,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
229,South San Francisco,9,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,1,81,2954,Price too high,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
230,Sunnyvale,17,Fiber optic,Yes,Month-to-month,No,Electronic check,93.85,1625.65,1,93,4940,Price too high,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
231,San Francisco,9,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,1,70,4038,Price too high,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
232,San Francisco,10,Fiber optic,No,Month-to-month,Yes,Electronic check,72.85,688.65,1,99,3189,Price too high,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
233,San Francisco,1,Fiber optic,No,Month-to-month,Yes,Electronic check,73.55,73.55,1,94,4369,Price too high,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
234,San Francisco,3,Fiber optic,No,Month-to-month,Yes,Electronic check,79.4,205.05,1,91,3501,Product dissatisfaction,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
235,San Francisco,13,Fiber optic,No,Month-to-month,Yes,Electronic check,81.15,952.3,1,79,4806,Service dissatisfaction,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
236,Palo Alto,4,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,1,83,2467,Lack of self-service on Website,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
237,San Mateo,6,Fiber optic,No,Month-to-month,Yes,Electronic check,79.05,434.5,1,99,3263,Network reliability,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
238,Antioch,3,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,1,97,2054,Don't know,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
239,Birds Landing,35,Fiber optic,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,1,82,2074,Don't know,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
240,Byron,2,DSL,No,Month-to-month,No,Mailed check,44.95,85.15,1,84,5900,Don't know,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,Concord,1,DSL,No,Month-to-month,No,Credit card (automatic),44.7,44.7,1,74,3700,Don't know,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,Fremont,1,DSL,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,72,3571,Poor expertise of phone support,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
243,Fremont,8,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),100.3,832.35,1,74,5084,Competitor had better devices,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
244,Hayward,7,No,No internet service,Month-to-month,No,Electronic check,19.25,112.3,1,82,4489,Competitor offered higher download speeds,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
245,Hayward,2,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.0,174.8,1,83,3391,Competitor offered more data,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
246,Castro Valley,1,Fiber optic,Yes,Month-to-month,No,Electronic check,90.55,90.55,1,72,2627,Competitor made better offer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
247,Livermore,44,DSL,No,Month-to-month,Yes,Electronic check,30.35,1359.7,1,96,4829,Competitor had better devices,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
248,Martinez,71,Fiber optic,Yes,Two year,Yes,Electronic check,108.05,7532.15,1,81,5200,Competitor had better devices,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
249,Fremont,1,Fiber optic,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,84,5367,Competitor offered higher download speeds,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,Napa,62,Fiber optic,Yes,One year,Yes,Electronic check,103.75,6383.35,1,91,5052,Competitor offered higher download speeds,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
251,Pinole,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,1,93,5228,Competitor offered higher download speeds,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
252,Pleasanton,33,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,1,72,3601,Competitor offered more data,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
253,San Leandro,35,Fiber optic,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,1,88,2455,Competitor offered more data,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
254,San Lorenzo,34,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,1,93,2318,Competitor offered more data,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,San Ramon,4,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,1,99,5419,Competitor made better offer,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
256,Union City,7,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,1,92,3077,Competitor made better offer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
257,Pleasanton,27,Fiber optic,No,Month-to-month,Yes,Electronic check,75.5,1893.95,1,65,2377,Competitor had better devices,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
258,Walnut Creek,18,Fiber optic,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,1,80,4260,Competitor offered higher download speeds,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
259,Walnut Creek,2,Fiber optic,No,Month-to-month,No,Electronic check,68.95,119.75,1,84,5225,Competitor offered more data,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,Walnut Creek,32,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,1,71,5026,Competitor made better offer,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
261,Oakland,18,DSL,Yes,Month-to-month,No,Electronic check,57.45,990.85,1,84,2989,Competitor had better devices,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
262,Oakland,12,DSL,Yes,One year,No,Credit card (automatic),53.65,696.35,1,78,2595,Competitor had better devices,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
263,Berkeley,8,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.6,819.4,1,90,5906,Competitor offered higher download speeds,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
264,Albany,26,Fiber optic,No,Month-to-month,Yes,Electronic check,83.75,2070.6,1,84,2404,Competitor offered higher download speeds,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
265,Berkeley,3,Fiber optic,No,Month-to-month,Yes,Mailed check,88.3,273.75,1,68,4486,Competitor offered higher download speeds,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
266,Berkeley,8,Fiber optic,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,1,81,5662,Competitor offered more data,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
267,San Rafael,38,Fiber optic,No,Month-to-month,Yes,Electronic check,79.45,3013.05,1,85,2405,Competitor offered more data,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
268,Greenbrae,14,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),90.45,1266.1,1,96,4777,Competitor offered more data,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
269,Bodega Bay,32,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,1,96,2356,Don't know,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,Cotati,1,No,No internet service,Month-to-month,No,Mailed check,19.65,19.65,1,99,5881,Competitor made better offer,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
271,Forest Knolls,12,DSL,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,1,74,2437,Competitor had better devices,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
272,Larkspur,5,DSL,Yes,Month-to-month,No,Electronic check,39.5,210.75,1,93,2863,Competitor offered higher download speeds,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
273,Marshall,40,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,1,67,3099,Competitor offered more data,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
274,Novato,5,Fiber optic,Yes,Month-to-month,Yes,Electronic check,80.0,412.5,1,97,3937,Competitor made better offer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,Nicasio,10,Fiber optic,No,Month-to-month,Yes,Mailed check,84.7,832.05,1,69,5686,Competitor had better devices,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
276,Novato,2,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,1,73,3851,Competitor had better devices,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
277,Novato,23,Fiber optic,No,Month-to-month,Yes,Electronic check,90.6,1943.2,1,82,4359,Competitor offered higher download speeds,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
278,San Anselmo,23,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,1,67,4650,Competitor offered higher download speeds,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
279,Sausalito,49,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,4853.75,1,100,5157,Competitor offered higher download speeds,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
280,Tomales,2,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),69.75,144.55,1,68,5667,Competitor offered more data,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281,Valley Ford,2,DSL,No,Month-to-month,Yes,Credit card (automatic),49.05,91.1,1,98,2960,Competitor offered more data,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
282,Alviso,7,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713,1,86,2561,Competitor offered more data,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
283,Boulder Creek,41,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,1,80,3038,Competitor made better offer,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
284,Davenport,2,Fiber optic,Yes,Month-to-month,Yes,Electronic check,80.95,171.15,1,65,3533,Competitor made better offer,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,Freedom,13,Fiber optic,No,Month-to-month,Yes,Electronic check,74.3,940.35,1,97,2995,Competitor had better devices,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
286,Gilroy,11,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,1,89,2202,Competitor offered higher download speeds,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
